"Cst_Cnt","Depth_zone","mean_ChlorA","mean_NO2uM","mean_NO3uM","mean_O2ml_L","mean_O2Sat","mean_Phaeop","mean_PO4uM","mean_Salnty","mean_SiO3uM","mean_T_degC","Bottom_D","Distance","Lat_Dec","Lon_Dec","IntChl","Year","Quarter","Water_density_class","Dist_cat"
27332,"Very shallow",0.51,0.03,0.7,5.75,98.74,0.234,0.444,33.2636,3.5,14.366,1197,-91.02,33.156666,-120.008333,33.5,1993,1,"Light","Transición"
27332,"Shallow",0.4,0.076,1.58,5.624,96.06,0.202,0.508,33.2772,4.14,14.092,1197,-91.02,33.156666,-120.008333,33.5,1993,1,"Light","Transición"
27332,"Intermediate",0.0716666666666667,0.03,15.65,4.18833333333333,66.45,0.126666666666667,1.37166666666667,33.4376666666667,15.7833333333333,10.49,1197,-91.02,33.156666,-120.008333,33.5,1993,1,"Intermediate","Transición"
27332,"Deep",0.01,0.00411764705882353,31.0647058823529,2.04411764705882,31.0529411764706,0.0428571428571429,2.35352941176471,34.0190588235294,46.7352941176471,7.84058823529412,1197,-91.02,33.156666,-120.008333,33.5,1993,1,"Intermediate","Transición"
27333,"Very shallow",0.418,0.026,0.4,5.784,99.48,0.198,0.404,33.254,2.94,14.45,692,-110.9,32.99,-120.35,31.4,1993,1,"Light","Transición"
27333,"Shallow",0.396,0.026,0.4,5.78,99.4,0.18,0.4,33.26,2.92,14.446,692,-110.9,32.99,-120.35,31.4,1993,1,"Light","Transición"
27333,"Intermediate",0.111666666666667,0.0316666666666667,14.4333333333333,4.34833333333333,69.8,0.115,1.27833333333333,33.4316666666667,14.8666666666667,10.855,692,-110.9,32.99,-120.35,31.4,1993,1,"Light","Transición"
27333,"Deep",0.00142857142857143,0.000588235294117647,32.7470588235294,1.81470588235294,27.4117647058824,0.03,2.45470588235294,34.0870588235294,50.2294117647059,7.64411764705882,692,-110.9,32.99,-120.35,31.4,1993,1,"Intermediate","Transición"
27335,"Very shallow",0.198,0,0.1,5.872,100.94,0.082,0.36,32.989,2.2,14.51,3792,-150.87,32.655,-121.035,21.5,1993,1,"Light","Transición"
27335,"Shallow",0.25,0.05,0.52,5.826,99.12,0.124,0.408,33.0358,2.6,13.978,3792,-150.87,32.655,-121.035,21.5,1993,1,"Light","Transición"
27335,"Intermediate",0.11,0.035,11.0666666666667,4.45333333333333,72.4833333333333,0.146666666666667,1.12,33.3813333333333,11.3333333333333,11.71,3792,-150.87,32.655,-121.035,21.5,1993,1,"Light","Transición"
27335,"Deep",0.02,0.003125,30.91875,2.21,33.54375,0.0583333333333333,2.31375,33.9704375,47.24375,7.726875,3792,-150.87,32.655,-121.035,21.5,1993,1,"Intermediate","Transición"
27336,"Very shallow",0.1225,0,0.1,5.7,100.575,0.06,0.33,33.1745,2.525,15.73,4010,-190.95,32.32,-121.72,19.6,1993,1,"Light","Transición"
27336,"Shallow",0.121666666666667,0,0.1,5.70333333333333,100.616666666667,0.06,0.33,33.1773333333333,2.26666666666667,15.7366666666667,4010,-190.95,32.32,-121.72,19.6,1993,1,"Light","Transición"
27336,"Intermediate",0.156666666666667,0.0333333333333333,0.266666666666667,5.7,99.4333333333333,0.0883333333333333,0.373333333333333,33.1935,2.46666666666667,15.1766666666667,4010,-190.95,32.32,-121.72,19.6,1993,1,"Light","Transición"
27336,"Deep",0.0442857142857143,0.00352941176470588,26.2294117647059,2.99176470588235,46.2,0.0642857142857143,1.98470588235294,33.7932941176471,38.2647058823529,8.32411764705882,4010,-190.95,32.32,-121.72,19.6,1993,1,"Light","Transición"
27337,"Very shallow",0.15,0,0.1,5.64,100.275,0.0625,0.34,33.2625,2.425,16.0875,4112,-230.53,31.988333,-122.393333,22.5,1993,1,"Light","Costera"
27337,"Shallow",0.15,0,0.1,5.64,100.2,0.06,0.345,33.26325,2.35,16.085,4112,-230.53,31.988333,-122.393333,22.5,1993,1,"Light","Costera"
27337,"Intermediate",0.161428571428571,0.0457142857142857,0.171428571428571,5.65,99.2571428571429,0.0971428571428571,0.375714285714286,33.2344285714286,2.47142857142857,15.5271428571429,4112,-230.53,31.988333,-122.393333,22.5,1993,1,"Light","Costera"
27337,"Deep",0.0575,0.00277777777777778,24.05,3.205,50.0333333333333,0.07625,1.85611111111111,33.7671666666667,34.2333333333333,8.79277777777778,4112,-230.53,31.988333,-122.393333,22.5,1993,1,"Light","Costera"
27338,"Very shallow",0.15,0,0,5.69,100.5,0.06,0.334,33.1886,2,15.78,4112,-270.42,31.655,-123.07,23.2,1993,1,"Light","Costera"
27338,"Shallow",0.1575,0,0,5.68,100.3,0.065,0.335,33.1935,1.95,15.7775,4112,-270.42,31.655,-123.07,23.2,1993,1,"Light","Costera"
27338,"Intermediate",0.155,0.0166666666666667,0.0333333333333333,5.69,99.8,0.0833333333333333,0.356666666666667,33.1723333333333,1.91666666666667,15.46,4112,-270.42,31.655,-123.07,23.2,1993,1,"Light","Costera"
27338,"Deep",0.0528571428571429,0.0111764705882353,24.7588235294118,3.11705882352941,48.6764705882353,0.0628571428571429,1.91411764705882,33.7466470588235,34.8588235294118,8.73235294117647,4112,-270.42,31.655,-123.07,23.2,1993,1,"Light","Costera"
27340,"Very shallow",0.11,0,0.1,5.624,100.7,0.04,0.33,33.2914,2.3,16.44,3909,-310.29,31.323333,-123.745,20.5,1993,1,"Light","Costera"
27340,"Shallow",0.1275,0,0.1,5.6525,100.525,0.045,0.335,33.2485,2.2,16.1225,3909,-310.29,31.323333,-123.745,20.5,1993,1,"Light","Costera"
27340,"Intermediate",0.188571428571429,0.0542857142857143,0.571428571428571,5.62,97.4142857142857,0.134285714285714,0.408571428571429,33.2457142857143,2.67142857142857,14.8414285714286,3909,-310.29,31.323333,-123.745,20.5,1993,1,"Light","Costera"
27340,"Deep",0.03625,0.00166666666666667,25.8444444444444,2.97888888888889,46.2444444444444,0.06375,1.97722222222222,33.793,37.3666666666667,8.50944444444444,3909,-310.29,31.323333,-123.745,20.5,1993,1,"Intermediate","Costera"
27341,"Very shallow",0.116,0,0.1,5.606,100.72,0.05,0.32,33.3594,2.54,16.592,4208,-282.42,31.911666,-124.168333,21.4,1993,1,"Light","Costera"
27341,"Shallow",0.115,0,0.1,5.625,100.825,0.055,0.32,33.34125,2.5,16.485,4208,-282.42,31.911666,-124.168333,21.4,1993,1,"Light","Costera"
27341,"Intermediate",0.167142857142857,0.0214285714285714,0.114285714285714,5.65,100.457142857143,0.0971428571428571,0.338571428571429,33.3041428571429,2.48571428571429,16.1014285714286,4208,-282.42,31.911666,-124.168333,21.4,1993,1,"Light","Costera"
27341,"Deep",0.06375,0.00555555555555556,23.2888888888889,3.36055555555556,52.7833333333333,0.08125,1.77833333333333,33.7669444444444,33.8444444444444,8.90333333333333,4208,-282.42,31.911666,-124.168333,21.4,1993,1,"Light","Costera"
27342,"Very shallow",0.1325,0,0.1,5.6225,100.375,0.0575,0.3125,33.352,2.1,16.28,4168,-242.62,32.245,-123.491666,23.7,1993,1,"Light","Costera"
27342,"Shallow",0.1375,0,0.1,5.62,100.25,0.07,0.305,33.35325,2.1,16.255,4168,-242.62,32.245,-123.491666,23.7,1993,1,"Light","Costera"
27342,"Intermediate",0.165,0.02,0.15,5.62,99.7375,0.08375,0.32375,33.34325,2.2125,15.99,4168,-242.62,32.245,-123.491666,23.7,1993,1,"Light","Costera"
27342,"Deep",0.07,0.0105882352941176,24.1352941176471,3.12470588235294,49.0352941176471,0.0828571428571429,1.86352941176471,33.7896470588235,35.2294117647059,8.84176470588235,4168,-242.62,32.245,-123.491666,23.7,1993,1,"Light","Costera"
27343,"Very shallow",0.22,0,0.1,5.856,100.48,0.094,0.35,32.9176,2,14.436,4265,-202.66,32.58,-122.81,27,1993,1,"Light","Costera"
27343,"Shallow",0.27,0,0.1,5.845,100.1,0.1225,0.35,32.92075,1.825,14.3475,4265,-202.66,32.58,-122.81,27,1993,1,"Light","Costera"
27343,"Intermediate",0.185,0.0733333333333333,0.75,5.79833333333333,98.15,0.123333333333333,0.421666666666667,32.964,2.48333333333333,13.7683333333333,4265,-202.66,32.58,-122.81,27,1993,1,"Light","Costera"
27343,"Deep",0.0171428571428571,0.00705882352941176,27.8647058823529,2.95058823529412,44.8352941176471,0.0314285714285714,2.05411764705882,33.7722941176471,41.0647058823529,7.77647058823529,4265,-202.66,32.58,-122.81,27,1993,1,"Intermediate","Costera"
27345,"Very shallow",0.134,0,0.1,5.812,101.02,0.058,0.34,33.0278,2.5,15.034,4181,-162.93,32.913333,-122.13,16.9,1993,1,"Light","Transición"
27345,"Shallow",0.2125,0.075,0.275,5.88,100.05,0.1725,0.39,32.93,2.625,14.0175,4181,-162.93,32.913333,-122.13,16.9,1993,1,"Light","Transición"
27345,"Intermediate",0.1,0.04,4.88571428571429,5.28428571428571,88.3142857142857,0.102857142857143,0.677142857142857,33.4508571428571,6.22857142857143,12.9357142857143,4181,-162.93,32.913333,-122.13,16.9,1993,1,"Light","Transición"
27345,"Deep",0.00875,0.00111111111111111,28.3444444444444,2.90666666666667,43.9666666666667,0.025,2.08055555555556,33.8405,41.5333333333333,7.69055555555556,4181,-162.93,32.913333,-122.13,16.9,1993,1,"Intermediate","Transición"
27346,"Very shallow",0.28,0,0.1,5.974,102.2,0.106,0.36,33.0348,2.8,14.254,3769,-123.08,33.245,-121.443333,24.2,1993,1,"Light","Transición"
27346,"Shallow",0.2875,0.0375,0.375,5.9075,100.075,0.1525,0.405,33.0135,3.075,13.7925,3769,-123.08,33.245,-121.443333,24.2,1993,1,"Light","Transición"
27346,"Intermediate",0.118571428571429,0.0385714285714286,9.91428571428571,4.94714285714286,79.7,0.121428571428571,1.05285714285714,33.1685714285714,10.2714285714286,11.2742857142857,3769,-123.08,33.245,-121.443333,24.2,1993,1,"Light","Transición"
27346,"Deep",0.00625,0,29.2555555555556,2.79333333333333,41.9470588235294,0.025,2.14777777777778,33.8569411764706,42.9888888888889,7.55444444444444,3769,-123.08,33.245,-121.443333,24.2,1993,1,"Intermediate","Transición"
27347,"Very shallow",0.77,0.02,0.3,5.9525,101.9,0.25,0.4175,33.2995,3.525,14.2025,1383,-83.3,33.578333,-120.756666,43.8,1993,1,"Light","Transición"
27347,"Shallow",0.4725,0.11,3.25,5.62,94.9,0.2475,0.6275,33.32175,5.85,13.52,1383,-83.3,33.578333,-120.756666,43.8,1993,1,"Light","Transición"
27347,"Intermediate",0.111666666666667,0.0333333333333333,16.8833333333333,4.035,63.75,0.145,1.465,33.4778333333333,17.3666666666667,10.31,1383,-83.3,33.578333,-120.756666,43.8,1993,1,"Intermediate","Transición"
27347,"Deep",0.00714285714285714,0.00235294117647059,33.1117647058824,1.68529411764706,25.4588235294118,0.03,2.50235294117647,34.1120588235294,50.6058823529412,7.63470588235294,1383,-83.3,33.578333,-120.756666,43.8,1993,1,"Intermediate","Transición"
27348,"Very shallow",0.51,0.01,0.1,5.905,101.2,0.2025,0.3725,33.214,2.9,14.29,998,-63.25,33.746666,-120.41,37.8,1993,1,"Light","Transición"
27348,"Shallow",0.458333333333333,0.0416666666666667,0.616666666666667,5.81833333333333,99.5166666666667,0.216666666666667,0.415,33.247,3.2,14.1766666666667,998,-63.25,33.746666,-120.41,37.8,1993,1,"Light","Transición"
27348,"Intermediate",0.13,0.0616666666666667,13.3833333333333,4.49666666666667,72.0166666666667,0.15,1.22833333333333,33.3576666666667,13.6333333333333,10.8833333333333,998,-63.25,33.746666,-120.41,37.8,1993,1,"Light","Transición"
27348,"Deep",0.0116666666666667,0.000625,31.8375,1.99125,30.15,0.04,2.3675,34.037625,47.1625,7.770625,998,-63.25,33.746666,-120.41,37.8,1993,1,"Intermediate","Transición"
27349,"Very shallow",0.748,0.1,1.54,5.578,95.38,0.364,0.534,33.2556,4.76,14.17,98,-47.38,33.88,-120.135,41.7,1993,1,"Light","Oceánica"
27349,"Shallow",0.55,0.124285714285714,2.98571428571429,5.33428571428571,90.6571428571429,0.304285714285714,0.628571428571429,33.2798571428571,5.67142857142857,13.8457142857143,98,-47.38,33.88,-120.135,41.7,1993,1,"Light","Oceánica"
27349,"Intermediate",0.156666666666667,0.0933333333333333,8.13333333333333,4.59333333333333,76.3333333333333,0.176666666666667,0.963333333333333,33.3653333333333,9.3,12.7466666666667,98,-47.38,33.88,-120.135,41.7,1993,1,"Intermediate","Oceánica"
27351,"Very shallow",1.62,0.078,0.82,5.954,102.96,0.516,0.468,32.8974,4.84,14.826,139,-11.44,34.178333,-119.508333,65.2,1993,1,"Light","Oceánica"
27351,"Shallow",0.68,0.194285714285714,1.95714285714286,5.54857142857143,94.6571428571429,0.392857142857143,0.541428571428571,33.2498571428571,5.1,14.0457142857143,139,-11.44,34.178333,-119.508333,65.2,1993,1,"Light","Oceánica"
27351,"Intermediate",0.088,0.116,9.42,4.368,71.82,0.144,1.022,33.433,10.64,12.188,139,-11.44,34.178333,-119.508333,65.2,1993,1,"Intermediate","Oceánica"
27352,"Very shallow",1.32666666666667,0.148333333333333,1.01666666666667,5.84166666666667,100.933333333333,0.421666666666667,0.54,32.7473333333333,5.23333333333333,14.8116666666667,35,-5.89,34.225,-119.411666,28,1993,1,"Light","Oceánica"
27352,"Shallow",0.35,0.22,0.5,5.6,96.75,0.255,0.515,33.101,4.05,14.725,35,-5.89,34.225,-119.411666,28,1993,1,"Light","Oceánica"
27353,"Very shallow",0.946666666666667,0.0416666666666667,0.183333333333333,5.82166666666667,101.016666666667,0.391666666666667,0.373333333333333,33.1858333333333,3.38333333333333,14.8966666666667,574,-13.85,34.276666,-120.025,38.9,1993,1,"Light","Oceánica"
27353,"Shallow",0.34,0.0983333333333333,3.53333333333333,5.27166666666667,90.0666666666667,0.25,0.618333333333333,33.2808333333333,5.48333333333333,14.1016666666667,574,-13.85,34.276666,-120.025,38.9,1993,1,"Light","Oceánica"
27353,"Intermediate",0.0633333333333333,0.0316666666666667,12.3333333333333,4.215,69.05,0.106666666666667,1.17166666666667,33.473,12.5166666666667,11.9816666666667,574,-13.85,34.276666,-120.025,38.9,1993,1,"Light","Oceánica"
27353,"Deep",0.016,0.00272727272727273,29.35,1.26090909090909,19.4363636363636,0.06,2.68363636363636,34.0949545454545,60.5772727272727,7.86954545454545,574,-13.85,34.276666,-120.025,38.9,1993,1,"Intermediate","Oceánica"
27354,"Very shallow",0.5,0.218,1.32,5.712,97.68,0.244,0.554,33.1292,5.08,14.204,72,-2.49,34.45,-120.521666,21.3,1993,1,"Light","Oceánica"
27354,"Shallow",0.266666666666667,0.241666666666667,2.88333333333333,5.39666666666667,91.9166666666667,0.281666666666667,0.65,33.2238333333333,5.93333333333333,13.9833333333333,72,-2.49,34.45,-120.521666,21.3,1993,1,"Light","Oceánica"
27355,"Very shallow",0.486,0.2,1,5.698,98,0.248,0.472,33.1716,4,14.472,825,-18.52,34.316666,-120.803333,25.6,1993,1,"Light","Oceánica"
27355,"Shallow",0.28,0.142,6.12,4.984,83.82,0.242,0.796,33.3138,7.16,13.308,825,-18.52,34.316666,-120.803333,25.6,1993,1,"Light","Oceánica"
27355,"Intermediate",0.0566666666666667,0.0216666666666667,13.6833333333333,4.05666666666667,65.9666666666667,0.105,1.25666666666667,33.4901666666667,13.2833333333333,11.6633333333333,825,-18.52,34.316666,-120.803333,25.6,1993,1,"Intermediate","Oceánica"
27355,"Deep",0.014,0.008,29.76,1.90333333333333,29.2933333333333,0.068,2.342,34.0349333333333,44.62,8.37333333333333,825,-18.52,34.316666,-120.803333,25.6,1993,1,"Intermediate","Oceánica"
27356,"Very shallow",0.462,0.02,0.26,5.894,100.8,0.212,0.404,33.238,3.18,14.178,2221,-38.48,34.15,-121.151666,29.7,1993,1,"Light","Oceánica"
27356,"Shallow",0.398333333333333,0.0433333333333333,2.56666666666667,5.64333333333333,95.4,0.213333333333333,0.545,33.2368333333333,4.51666666666667,13.5683333333333,2221,-38.48,34.15,-121.151666,29.7,1993,1,"Light","Oceánica"
27356,"Intermediate",0.0771428571428571,0.0271428571428571,17.4142857142857,4.12285714285714,64.7142857142857,0.108571428571429,1.44857142857143,33.4452857142857,17.4571428571429,10.0257142857143,2221,-38.48,34.15,-121.151666,29.7,1993,1,"Intermediate","Oceánica"
27356,"Deep",0.00666666666666667,0.00125,31.94375,1.804375,27.20625,0.0316666666666667,2.451875,34.0836875,50.3375,7.609375,2221,-38.48,34.15,-121.151666,29.7,1993,1,"Intermediate","Oceánica"
27358,"Very shallow",0.4,0.0225,0.35,5.9225,100.8,0.1825,0.4025,33.17475,1.825,13.9475,3626,-78.33,33.815,-121.843333,39.2,1993,1,"Light","Transición"
27358,"Shallow",0.516,0.058,0.74,5.902,100.08,0.288,0.432,33.2304,2.06,13.76,3626,-78.33,33.815,-121.843333,39.2,1993,1,"Light","Transición"
27358,"Intermediate",0.136666666666667,0.0366666666666667,10.7,4.99666666666667,80.35,0.13,1.02833333333333,33.2615,10.4333333333333,11.11,3626,-78.33,33.815,-121.843333,39.2,1993,1,"Light","Transición"
27358,"Deep",0.00833333333333333,0,31.38125,2.40625,35.875,0.0166666666666667,2.299375,33.9465625,50.125,7.066875,3626,-78.33,33.815,-121.843333,39.2,1993,1,"Intermediate","Transición"
27359,"Very shallow",0.346,0.02,0,6.016,101.36,0.12,0.384,33.0028,2.9,13.514,3994,-118.21,33.483333,-122.535,24.2,1993,1,"Light","Transición"
27359,"Shallow",0.314285714285714,0.0257142857142857,2.32857142857143,5.75857142857143,95.8857142857143,0.158571428571429,0.534285714285714,33.038,4.27142857142857,12.8985714285714,3994,-118.21,33.483333,-122.535,24.2,1993,1,"Light","Transición"
27359,"Intermediate",0.052,0.014,15.6,4.626,71.98,0.048,1.34,33.2422,14.98,9.72,3994,-118.21,33.483333,-122.535,24.2,1993,1,"Intermediate","Transición"
27359,"Deep",0.00833333333333333,0.001875,31.99375,2.036875,30.5,0.02,2.40625,33.9886875,50.525,7.32125,3994,-118.21,33.483333,-122.535,24.2,1993,1,"Intermediate","Transición"
27360,"Very shallow",0.284,0.01,0.1,5.95,100.94,0.11,0.374,32.9166,2.4,13.886,4233,-158.03,33.15,-123.221666,25.2,1993,1,"Light","Transición"
27360,"Shallow",0.2825,0.02,0.125,5.945,100.725,0.1075,0.37,32.91975,2.35,13.83,4233,-158.03,33.15,-123.221666,25.2,1993,1,"Light","Transición"
27360,"Intermediate",0.121666666666667,0.0516666666666667,6.55,5.33333333333333,87.2333333333333,0.1,0.803333333333333,33.0806666666667,6.88333333333333,12.0283333333333,4233,-158.03,33.15,-123.221666,25.2,1993,1,"Light","Transición"
27360,"Deep",0.0114285714285714,0.00235294117647059,30.1411764705882,2.32882352941176,35.2,0.0285714285714286,2.28117647058824,33.9132941176471,45.4588235294118,7.64882352941176,4233,-158.03,33.15,-123.221666,25.2,1993,1,"Intermediate","Transición"
27361,"Very shallow",0.18,0,0,5.76,100.48,0.08,0.346,33.0942,2.3,15.188,4225,-197.6,32.816666,-123.9,21.6,1993,1,"Light","Transición"
27361,"Shallow",0.181666666666667,0,0,5.75666666666667,100.366666666667,0.0766666666666667,0.34,33.095,2.2,15.1783333333333,4225,-197.6,32.816666,-123.9,21.6,1993,1,"Light","Transición"
27361,"Intermediate",0.155,0.04,1.21666666666667,5.66833333333333,97.2,0.0933333333333333,0.446666666666667,33.1166666666667,2.98333333333333,14.34,4225,-197.6,32.816666,-123.9,21.6,1993,1,"Light","Transición"
27361,"Deep",0.0183333333333333,0.001875,26.74375,3.0875,47.075,0.0366666666666667,1.985625,33.8296875,40.53125,7.86375,4225,-197.6,32.816666,-123.9,21.6,1993,1,"Intermediate","Transición"
27363,"Very shallow",0.24,0,0,5.898,100.78,0.1,0.354,32.9132,2.5,14.24,4028,-209.61,33.388333,-124.321666,24.5,1993,1,"Light","Costera"
27363,"Shallow",0.2525,0,0,5.8925,100.7,0.115,0.35,32.91475,2.3,14.235,4028,-209.61,33.388333,-124.321666,24.5,1993,1,"Light","Costera"
27363,"Intermediate",0.15,0.0116666666666667,3.41666666666667,5.58833333333333,92.7333333333333,0.113333333333333,0.605,33.0193333333333,4.75,12.7583333333333,4028,-209.61,33.388333,-124.321666,24.5,1993,1,"Light","Costera"
27363,"Deep",0.0116666666666667,0.000625,29.3,2.47125,37.69375,0.035,2.2125,33.8778125,43,7.934375,4028,-209.61,33.388333,-124.321666,24.5,1993,1,"Intermediate","Costera"
27364,"Very shallow",0.272,0.006,0,5.926,100.9,0.1,0.344,32.9264,2.4,14.044,4149,-169.8,33.721666,-123.633333,25.9,1993,1,"Light","Transición"
27364,"Shallow",0.313333333333333,0.02,0.0833333333333333,5.935,100.5,0.131666666666667,0.351666666666667,32.9206666666667,2.4,13.7916666666667,4149,-169.8,33.721666,-123.633333,25.9,1993,1,"Light","Transición"
27364,"Intermediate",0.114285714285714,0.0257142857142857,6.24285714285714,5.41142857142857,88.1857142857143,0.0928571428571429,0.758571428571429,33.092,6.71428571428571,11.8428571428571,4149,-169.8,33.721666,-123.633333,25.9,1993,1,"Light","Transición"
27364,"Deep",0.01,0.00333333333333333,31.0533333333333,2.44333333333333,36.5733333333333,0.032,2.28733333333333,33.8824,48.3333333333333,7.19133333333333,4149,-169.8,33.721666,-123.633333,25.9,1993,1,"Intermediate","Transición"
27365,"Very shallow",0.4675,0.0175,0.4,5.92,100.575,0.14,0.42,33.152,3.4,13.8825,4232,-129.96,34.055,-122.941666,27.9,1993,1,"Light","Transición"
27365,"Shallow",0.302,0.014,0.5,5.902,99.98,0.154,0.43,33.1484,3.44,13.756,4232,-129.96,34.055,-122.941666,27.9,1993,1,"Light","Transición"
27365,"Intermediate",0.0816666666666667,0.025,15.95,4.43333333333333,69.5,0.101666666666667,1.37666666666667,33.3143333333333,15.2666666666667,10.03,4232,-129.96,34.055,-122.941666,27.9,1993,1,"Intermediate","Transición"
27365,"Deep",0.00285714285714286,0.00117647058823529,31.4823529411765,2.23588235294118,33.5058823529412,0.02,2.35352941176471,33.9621176470588,48.6235294117647,7.33882352941176,4232,-129.96,34.055,-122.941666,27.9,1993,1,"Intermediate","Transición"
27366,"Very shallow",0.582,0.01,0.1,6,101.86,0.304,0.38,33.2026,3.2,13.834,4018,-90.05,34.39,-122.246666,39.8,1993,1,"Light","Transición"
27366,"Shallow",0.53,0.024,0.3,5.954,100.98,0.3,0.4,33.2122,3.24,13.788,4018,-90.05,34.39,-122.246666,39.8,1993,1,"Light","Transición"
27366,"Intermediate",0.137142857142857,0.08,10.5857142857143,4.89571428571429,79,0.14,1.04285714285714,33.2671428571429,10.4285714285714,11.3,4018,-90.05,34.39,-122.246666,39.8,1993,1,"Light","Transición"
27366,"Deep",0.004,0,32.78,2.114,31.4266666666667,0.02,2.436,33.9914666666667,53.5,6.95133333333333,4018,-90.05,34.39,-122.246666,39.8,1993,1,"Intermediate","Transición"
27368,"Very shallow",0.514,0.064,0.8,5.944,100.62,0.214,0.438,33.1882,3.78,13.698,941,-50.29,34.721666,-121.55,30.4,1993,1,"Light","Transición"
27368,"Shallow",0.382857142857143,0.148571428571429,1.98571428571429,5.76,96.9571428571429,0.232857142857143,0.518571428571429,33.2031428571429,4.3,13.4157142857143,941,-50.29,34.721666,-121.55,30.4,1993,1,"Light","Transición"
27368,"Intermediate",0.0616666666666667,0.045,15,4.23333333333333,67.5,0.101666666666667,1.32166666666667,33.4188333333333,15.0833333333333,10.7216666666667,941,-50.29,34.721666,-121.55,30.4,1993,1,"Intermediate","Transición"
27368,"Deep",0.01,0.001875,31.25,1.91125,28.9875,0.05,2.385,34.0545625,47.75625,7.85375,941,-50.29,34.721666,-121.55,30.4,1993,1,"Intermediate","Transición"
